0.0,0.8135248807066915,0.751112144676124,0.8688905880355889,0.7489176351890655,0.723014815146638,0.6356346660664232,0.8199224098674788,0.5497452972175483,0.6092439007847954,0.662988224458634,0.6692673428524629,0.6993004525795747,0.7130590220140893,0.6060982608020796,0.7582604722340784,0.6789024036791729,0.7072798130364794,0.6568770099229129,0.6176795719987849,0.6179385993508764
0.0,0.5691866540832632,0.7566567728376107,0.7221140885855085,0.7465757984393111,0.7052903840344941,0.9598540775634281,0.9162310046155674,0.7888129523749797,0.5924269387635006,0.6322580276868389,0.7468315429998142,0.6811753626126903,0.6412441241970764,0.6751800597578731,0.8039972332317269,0.8428062516107504,0.7848797139174254,0.6098479668752843,0.48550543341095687,0.6365782315385564
0.0,0.5918177949170228,0.638988632091617,0.6408061614618082,0.6903812076358647,0.6264113001977442,0.5923267253806109,0.6537699236522057,0.7460237133526716,0.4871497116438675,0.7173698864051616,0.8234627326759849,0.5194519433436154,0.6308829607561963,0.7232592272599945,0.6973361786189741,0.7166072839243095,0.535212498672725,0.5783125363120073,0.7262265208692956,0.4945290917491079
0.0,0.7694228277737132,0.6830475630230189,0.6531871158628024,0.787399359559802,0.6526951859932145,0.7147030178140724,0.7523529548093623,0.6852481870594486,0.5867042317721864,0.6766015041458808,0.8228661132598921,0.7041545852192518,0.7145523009137601,0.5992372192689585,0.9901925573412792,0.8052707965010276,0.6898637086097398,0.7623826723595819,0.8613946956332336,0.7497949982082371
0.0,0.7834070305193137,0.6899499156924465,0.76566793876649,0.6072362356395801,0.7030186595185454,0.5683623828704559,0.8829397091500726,0.7237583097786654,0.5796731357992787,0.8466044793450099,0.7542973764702386,0.7001603938898768,0.6738642053173871,0.7893026324493536,0.7010256532686928,0.6838388352013911,0.7495863208751997,0.8058848258056374,0.745351156642239,0.585155623957907
0.0,0.6214982421356404,0.560640098742122,0.6412442540048179,0.7309002386744067,0.8035363153208437,0.6547810362551162,0.5717793081543637,0.6238943716651607,0.7335891571438682,0.6062621228749573,0.6775174845313187,0.662558810307053,0.6450713041008498,0.7232140817449034,0.7119385951595117,0.7209013462532399,0.6093838783977079,0.6876413206162513,0.6261703604975418,0.7290403730499933
0.0,0.7154783276464963,0.7658150646684425,0.6985799025418997,0.6460464580345066,0.7023190108696414,0.6778646959943153,0.6850819668039247,0.6444953533955229,0.5310035640630515,0.5861695503079632,0.6828785652800111,0.586704285075935,0.5680890570412516,0.6423555327112626,0.765213443686653,0.6757365390509124,0.6675596211461009,0.6547419252683447,0.8274943965639096,0.8140465280821783
0.0,0.5365499033547543,0.4916146375978421,0.7831782307256078,0.6680071591401334,0.7234494386763126,0.6848274600369114,0.7146832421865265,0.6842873017142473,0.6146976746456586,0.6453114924846304,0.6299308907497796,0.7140260727172195,0.5088476989566895,0.6330290878331404,0.6708790245408938,0.672265008093864,0.8049073192133648,0.8403940464647592,0.6048357313882792,0.7153849164590511
0.0,0.6687176248044082,0.7323065582785016,0.7509115948908035,0.5387124688070346,0.7999117403495357,0.7110474170352158,0.5720426617579749,0.6660791568825457,0.8155626692313717,0.9308822201971932,0.8716738637079915,0.6908165550891854,0.7460294230347286,0.7535685351542841,0.7537370519002425,0.7845840257082187,0.7647566159841338,0.5449525789933305,0.801157826711195,0.8751929073884813
0.0,0.6423801084935981,0.8298063533578411,0.559174405178952,0.6274140616853926,0.7729166088916654,0.7466685495564209,0.6608224322709804,0.5286570240214403,0.5945697198842653,0.8624411670012477,0.8196862335970523,0.8081225040559885,0.5575751031375581,0.6435850539580061,0.7329331464790483,0.7295736387849562,0.7505174677632004,0.6843453538894319,0.7242252209764052,0.8176133073809037
