,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6
3,3.938399999997566e-05,0.0016493219999998976,0.010479976999999918,0.030437171999999846,0.05867314300000004,0.08930437699999993,0.11772518700000001,0.14171207100000016,0.160796312,0.17541653899999998,0.18634219399999985,0.19437196999999973,0.20020665699999984,0.2044130599999998,0.2074289170000001,0.20958280400000007,0.21111684499999983,0.2122072720000001,0.21298128000000016,0.21353013099999973,0.21391903999999995,0.21419447100000033,0.21438946100000011,0.21452746599999983,0.21462511800000028,0.21469420900000014,0.21474308599999992,0.21477765899999968,0.2148021149999999,0.21481941299999985,0.21483164700000001,0.2148403000000001,0.2148464200000002,0.21485074799999992,0.21485380900000006,0.21485597399999978,0.21485750500000034,0.21485858700000016,0.21485935399999967,0.21485989500000002,0.21486027899999982,0.21486055000000004,0.21486073999999977,0.21486087599999992,0.21486097599999976,0.2148610419999999,0.21486108800000014,0.21486111900000004,0.2148611309999997,0.21486115100000003,0.21486108800000014,0.21486112299999993,0.21486142100000016,0.21486135000000006,0.2148608030000001,0.21485997200000018,0.21486325899999992,0.21485991300000018,0.21486305100000003,0.21487289500000006
6,8.18820000000331e-05,0.0032172270000001557,0.019782369999999716,0.05812799299999982,0.11664367499999972,0.1866038010000004,0.25796099699999964,0.32325538199999926,0.37871930399999965,0.42355761900000033,0.4586942579999995,0.4857413510000006,0.5063853549999999,0.5221081559999998,0.5341059069999998,0.5433012669999995,0.5503889909999993,0.5558862900000001,0.5601768510000005,0.5635457229999998,0.5662056379999996,0.5683163749999993,0.569998827,0.5713451750000003,0.5724262490000003,0.5732968810000001,0.5739998119999994,0.5745685739999997,0.5750296210000005,0.575403938,0.57570824,0.5759558999999994,0.5761576509999999,0.5763221329999997,0.5764563210000002,0.5765658549999992,0.5766553080000003,0.5767283890000003,0.5767881150000003,0.5768369409999998,0.576876865,0.5769095179999999,0.5769362259999999,0.5769580769999996,0.5769759560000001,0.5769905829999997,0.5770025580000002,0.5770123410000005,0.5770203709999997,0.5770269359999993,0.577032344,0.577036745,0.5770404579999999,0.577043303,0.5770458289999993,0.5770466079999998,0.5770516420000007,0.5770517900000005,0.5770319080000004,0.5770689679999998
9,8.19110000001011e-05,0.003228734000000344,0.019993560000000077,0.05935830700000011,0.12073331899999928,0.19635512799999955,0.27655264000000024,0.3534454009999983,0.4222905800000003,0.48120176599999986,0.5302226290000007,0.5704097350000001,0.6031815199999997,0.6299470399999993,0.6519375499999995,0.6701577900000011,0.6853967000000001,0.6982610700000009,0.7092136800000013,0.7186075800000005,0.7267139799999995,0.7337436099999994,0.739862650000001,0.7452042900000002,0.7498770299999986,0.7539706699999993,0.7575605400000001,0.7607106000000012,0.7634757000000008,0.765903269999999,0.7680345000000006,0.769905360000001,0.7715473700000004,0.7729882200000002,0.7742522100000002,0.7753607700000007,0.7763327400000009,0.7771846999999994,0.7779312999999988,0.778585360000001,0.7791582300000002,0.7796598600000006,0.7800990300000006,0.7804834100000004,0.7808197700000008,0.7811140600000002,0.7813715099999996,0.7815966700000008,0.7817935699999996,0.7819657000000007,0.7821162099999999,0.7822479199999997,0.7823625300000003,0.7824625699999999,0.7825516399999994,0.7826285000000013,0.7827049600000002,0.7827717099999987,0.7827842599999997,0.782889560000001
12,8.191099999999008e-05,0.0032288730000002985,0.020001073000000424,0.059434369000000764,0.12107786600000026,0.19736756999999905,0.2788617000000002,0.3579061800000005,0.42990764999999875,0.4929801000000005,0.5470129799999999,0.5928128499999996,0.631528209999999,0.6643335500000003,0.6922855399999985,0.7162753300000002,0.7370282600000007,0.7551231400000002,0.7710172599999989,0.7850708500000003,0.7975682400000004,0.80873521,0.8187526700000003,0.827767269999999,0.8358994499999994,0.8432494399999992,0.8499018500000002,0.8559290399999995,0.8613936300000002,0.8663504600000014,0.8708478900000003,0.8749290100000007,0.878632360000001,0.8819926699999989,0.8850412600000013,0.8878065600000014,0.8903143299999989,0.8925880199999998,0.8946489700000004,0.8965166100000008,0.89820864,0.8997411799999995,0.9011289300000005,0.9023852600000009,0.9035223600000002,0.9045513199999995,0.9054822199999997,0.9063242700000007,0.9070857300000004,0.9077743099999989,0.9083964600000005,0.9089596799999988,0.9094681900000001,0.9099269099999994,0.9103427499999999,0.9107192899999994,0.9110609499999995,0.9113687800000001,0.9116342,0.9118441500000003
15,8.19110000001011e-05,0.00322887500000002,0.020001336999999175,0.05943939199999981,0.12111142000000008,0.1974944100000009,0.27920652999999973,0.35867322,0.43139902000000063,0.49559518000000224,0.5512160999999978,0.5990785100000018,0.6402854500000004,0.6759267899999983,0.7069574999999979,0.7341691399999988,0.7582012899999988,0.7795660899999994,0.7986735100000004,0.8158532299999983,0.8313722099999978,0.8454483999999987,0.858261210000002,0.8699596199999995,0.8806684199999992,0.8904929500000023,0.8995229999999985,0.9078356200000002,0.9154975400000005,0.9225670099999981,0.9290952199999971,0.935127529999999,0.9407043600000016,0.9458620199999999,0.9506332299999976,0.9550476799999998,0.9591324300000004,0.96291218,0.966409640000002,0.969645670000002,0.9726395100000005,0.9754089400000012,0.9779704200000019,0.980339169999997,0.9825293200000011,0.9845539599999995,0.9864253100000013,0.9881546199999995,0.9897523899999996,0.9912283200000012,0.9925914200000001,0.9938510899999997,0.9950121999999979,0.99608469,0.99707686,0.9979820300000029,0.9988257499999982,0.9996182100000013,1.0003335100000008,1.001010609999998
18,8.191199999996179e-05,0.003228872000000216,0.020001348000000085,0.05943972000000031,0.12111466999999898,0.1975108100000007,0.27926161999999977,0.3588166099999981,0.4317138899999975,0.496206769999997,0.5522951500000026,0.6008354800000006,0.6429553599999984,0.6797488999999999,0.7121555499999985,0.7409362500000007,0.7666913700000002,0.7898913999999984,0.8109068400000012,0.83003304,0.847509040000002,0.8635314399999992,0.8782643499999985,0.8918465100000006,0.9043964799999991,0.9160163899999993,0.92679489,0.9368093199999983,0.9461274799999977,0.9548090800000004,0.9629069000000001,0.9704678199999996,0.977533600000001,0.984141600000001,0.990325409999997,0.9961153399999993,1.0015387900000015,1.0066207799999987,1.011384060000001,1.0158495599999995,1.020036489999999,1.0239626000000008,1.0276442899999978,1.0310968199999984,1.0343344000000023,1.0373702199999997,1.0402166900000012,1.0428852299999996,1.0453868799999988,1.0477318699999998,1.0499294500000005,1.0519885499999972,1.053917209999998,1.0557230899999972,1.057419750000001,1.0589986600000003,1.060484080000002,1.0618736900000023,1.0631662199999994,1.0644372199999985
21,8.191199999996179e-05,0.0032288759999996586,0.020001343999998866,0.05943972999999936,0.12111497999999976,0.19751291000000037,0.27927035999999816,0.3588436200000018,0.43178160000000076,0.4963529400000013,0.5525772999999994,0.6013339599999981,0.6437735500000024,0.6810094599999985,0.713993300000002,0.7434892899999994,0.7700924600000008,0.7942607600000002,0.8163474400000013,0.8366280899999978,0.8553217100000019,0.8726059799999994,0.88862825,0.9035130999999978,0.9173676799999981,0.9302853400000011,0.9423482700000001,0.9536292899999985,0.9641933199999997,0.9740983400000012,0.9833963899999993,0.9921341800000008,1.0003537400000013,1.008092940000001,1.0153859599999997,1.0222637200000015,1.0287542599999995,1.0348830299999996,1.0406732299999994,1.046146010000001,1.051320780000001,1.0562153400000014,1.0608460900000019,1.0652282100000008,1.0693757099999992,1.0733016700000029,1.0770182499999983,1.0805368100000017,1.08386784,1.0870219900000002,1.0900070200000016,1.0928341599999989,1.0955098400000018,1.0980431599999996,1.1004392600000017,1.1027001500000004,1.1048448999999998,1.1069127699999974,1.1088363499999971,1.1105782600000005
24,8.191199999996179e-05,0.0032288760000005468,0.02000134000000031,0.059439740000000185,0.12111501999999774,0.19751315999999974,0.27927172999999783,0.3588486700000004,0.4317962799999968,0.4963887299999996,0.5526538199999997,0.6014815400000018,0.6440352900000015,0.6814419799999989,0.7146658600000002,0.744481050000001,0.7714886099999987,0.7961481399999997,0.8188102299999969,0.8397443500000001,0.8591607400000001,0.8772267899999981,0.8940789299999992,0.9098309600000007,0.924579989999998,0.9384103600000024,0.9513965000000013,0.9636048400000021,0.9750950899999999,0.9859212600000014,0.9961324100000013,1.0057731400000023,1.0148840400000019,1.0235021700000004,1.0316612700000007,1.0393921699999993,1.046722980000002,1.0536793899999992,1.060284880000001,1.0665609499999995,1.0725273000000008,1.078202019999999,1.0836017199999972,1.088741749999997,1.0936362300000013,1.098298279999998,1.1027400800000002,1.106972840000001,1.1110073500000013,1.1148526399999987,1.1185190199999973,1.1220146399999997,1.1253470300000004,1.1285242999999987,1.1315459899999993,1.1344425399999984,1.137202890000001,1.1398249999999983,1.1422568900000023,1.1446721199999992
27,8.191199999996179e-05,0.003228874999999576,0.02000134000000031,0.05943973999999841,0.1211150200000013,0.1975131999999995,0.279271940000001,0.35884961000000004,0.4317994700000014,0.4963976400000014,0.5526750800000002,0.6015264100000017,0.6441210900000023,0.6815932900000021,0.7149151300000014,0.7448685600000005,0.7720615399999957,0.7969589300000024,0.81991455,0.84119879,0.861020670000002,0.8795444999999944,0.8969021399999946,0.913201909999998,0.9285348300000038,0.9429790500000053,0.9566029300000025,0.9694672299999993,0.9816265500000014,0.9931304300000008,1.0040240699999998,1.01434888,1.0241429299999965,1.0334412200000003,1.042276010000002,1.0506769499999962,1.0586714299999969,1.0662846199999976,1.073539740000001,1.0804581499999983,1.0870595499999993,1.0933621200000019,1.0993826400000017,1.1051365000000004,1.110638079999994,1.1159005700000009,1.1209361999999956,1.1257563699999977,1.130371679999996,1.1347915800000052,1.1390263199999993,1.1430826799999991,1.1469694399999995,1.1506928599999995,1.1542624600000053,1.1576821899999956,1.1609642199999968,1.164139689999999,1.1671403100000006,1.169883150000004
