0.0,319.85746091719716,0.0007038760444586507,5.4547809140606965e-5,0.0010948012905838108,0.00099657219995651
0.0,9.669117348988742,0.000815919202708829,0.000100586679543651,2.9620473672245966,3.194880861278965
0.0,3.5042246259431877,0.0001665246837801143,0.0017248453579055245,4.860564697906301e-5,3.291174944892343e-5
0.0,21.3495827486675,0.08027251182081437,4.78634962372487e-5,0.00010995512741397159,0.0010945431324916283
0.0,0.029246932773817565,0.3125234606920643,0.004100750379837112,0.00014756562838155464,3.37633202151455e-5
0.0,0.4695082611182673,0.14521435113176343,0.002514207433081248,0.00020461435138187918,0.0058847139143597665
0.0,2.653976837245877,0.15337383189628215,0.1328293187612916,2.499560731501024e-6,0.0011117395558304921
0.0,5.433056322214285,0.0002254932078422465,0.03562450452176671,0.00021859590241578072,0.000267112325939168
0.0,0.5277031772973627,0.4692096242674177,0.5358229689402886,0.014537504046774553,0.009270717237490778
0.0,22.79962316234774,0.0751701356738608,0.00012067896537456327,0.06327115104269838,0.00032464628335463635
0.0,22624.906342668703,0.00014611632132572794,0.019862566687697612,0.003405739295045298,0.0009464219968251538
0.0,15587.091420779083,0.015173699022032803,0.00022903465637409774,9.78799278787205e-5,0.03023367422026496
0.0,5.532256245208535,0.018526063780072245,0.00024886894894089967,0.00387976153301243,0.005149508150408833
0.0,0.8719282709560682,0.022547674027414102,0.033144676186925084,8.05809825600731e-5,0.05779543992615661
0.0,11.382012971380933,0.07883531806844,0.00069043565003875,0.10915387135196526,0.0021135536444698653
0.0,23.264170465222705,1.0000769243536876,0.001530776110707447,0.00011034965345620121,0.00010538221250948005
0.0,0.40193869983126934,0.010940589649562387,0.00554298725269656,0.001221591969291773,0.001007564692835809
0.0,0.02657113596130377,0.00012064774469855926,6.541012301254611e-5,0.0528800444716014,4.332147471418603e-5
0.0,244.12203655508063,0.33639282909835583,0.0014881676669412076,0.0010263422539991856,0.622990795326972
0.0,0.0814357078978329,0.3670906848162308,0.013786546789230223,0.0014870017438422109,0.0005433809836678023
0.0,0.04789305745886555,0.012162675221343271,0.0014805243355704577,0.0007929837340653337,0.0022294464215634664
0.0,0.05655636470801261,0.0011996893537467095,0.0022129621878737983,0.0004046768826900907,0.0027993193794801446
0.0,1.4705670088294365,0.7672862197796896,0.0042396021127958095,0.0038757012368628037,0.001175075082427954
0.0,0.41759396869062415,0.02994845975895384,0.00022057008250733382,0.004342975629667228,3.175496851744367e-5
0.0,1.813056423559066,0.002643460359393275,0.006630934652868777,0.0012671255250587571,9.027672518907408e-6
0.0,59.721823575188914,7.719385277473633e-5,3.632821870960513e-5,0.016881919114232355,0.0005008105104550644
0.0,0.000533394224551912,0.001138800912952196,0.012871033925519127,0.0026535751659257653,0.01937567382213045
0.0,0.002425516583806389,0.5908062898827497,0.506379895167813,0.00015145365790638976,0.003749624492806813
0.0,1.8825508865943886e-5,3.663908051066022e-5,0.40764434673171474,0.00651117689801039,0.008601926939286627
0.0,0.2013728409052508,0.0003127325460940126,4.919252293309785e-5,0.00023753787111172197,0.00031858011803055875
0.0,0.00706057745878981,0.021717916739144735,0.0005047712192648733,0.16748576561363743,0.00032198126626301857
0.0,0.06819448982709334,0.04535056390523508,8.487462163711334e-5,0.013378729783962807,0.0007774821506993566
0.0,0.0029487655942039503,0.0004589494012644494,5.9696122247380905e-5,0.00355351065948399,0.022406576219386506
0.0,0.0026077393307271267,0.0008873594231052696,0.005063274797091632,0.010330635269322284,0.004806530965474571
0.0,0.0005091806175538317,4.768271499496075e-5,5.043273107063144e-5,1.187423084088359e-5,0.06850399422100105
0.0,0.006844080853313795,0.0038357696993003803,0.002708907352718739,0.0003180050039306189,8.604913197554618e-5
0.0,0.45764289227030386,0.0063784891380461615,0.000142895215029986,0.07889967370586301,0.0007590176538548267
0.0,0.06389130471555687,0.010656729160133225,0.0005992548583198504,0.0004440719924101858,0.0003374561014638117
0.0,93.47297375504662,0.00926984848422596,0.0011846185977092108,0.0007375813196122608,7.55152816356915e-5
0.0,33.98036627908412,0.0005890840239110109,1.2741323331892973e-5,2.489251068155537e-5,0.3433096125535389
