0.19047,0.8511195372299262,0.8927058673331109,0.7356106157498866,0.7680222252795015,0.6989808466253193,0.750778201161247,0.7689003783677654,0.7973873588348133,0.8421883190068122,0.8849605614254807
0.19047,0.6743002530778994,0.6668449845148549,0.794149215343946,0.8970934396313951,0.7455464590935509,0.8536222101336677,0.7533181655298237,0.7613043512989263,0.7516280655966497,0.950402798762227
0.19047,0.911312665593978,0.7608861414505018,0.9707637589224448,0.7750999448425361,0.9579310701690931,0.760613546035206,0.7541738933599677,0.9338563231030159,0.8523238424598437,0.8038367510884694
0.19047,0.8822353179071476,0.8948908470073946,0.9136227849258599,0.7907894210038044,0.9054168971560836,0.9947297036278581,0.8795566995724213,0.7596086089534824,0.791659429890792,0.7661812628580164
0.19047,0.7060900926853931,0.6611878385958112,0.8587690896716257,0.8950487391082467,0.720837833562545,0.9895379550245827,0.8217749385207297,0.8731458308086442,0.6654117276675438,0.597233502061746
0.19047,0.685263388624842,0.7811615774983908,0.7229686446697612,0.7157819998269939,0.7436814359733686,0.8002969974069618,0.8051692674210558,0.890087824437921,0.8091803621356283,0.7255915226139235
0.19047,0.9159929288307224,0.8129011224256177,0.945501601649978,0.7619566811120219,0.7217108603106646,0.7313836516193712,0.8077918253080368,0.8011625100898572,0.753211648395676,0.8614722132056469
0.19047,0.8541092969780677,0.7879009322504804,0.7295776148056201,0.7322585891604089,0.8921367270373437,0.7374542678065397,0.6916124272535332,0.6731505214685257,0.8300758609003974,0.7752654791090187
0.19047,0.8111004404768576,0.7637235075951802,0.7459058488808581,0.8342336717712031,0.8426500832346934,0.7992089798584509,0.752456697824886,0.7775648015761661,0.7740132928195759,0.9554864980600102
0.19047,0.7890017955824632,0.7331763782616959,0.6825636845554633,0.7611471878455738,0.8673567789720048,0.9203044699122839,0.8433773740920486,0.8444706638658531,0.8807003893474284,0.8523462089234264
0.19047,0.8004087299139772,0.9345095700203099,0.703944842688737,0.7374367721061993,0.7621487794363463,0.8049436495657377,0.7787386973943854,0.9729487116535804,0.7797432464346442,0.8766975207350155
0.19047,0.6788303014882646,0.6277258505833432,0.8702249436591178,0.667306366926952,0.8567374637706389,0.7576432016349532,0.7069408307737656,0.7518061796523058,0.8079743062953011,0.7909752127808949
0.19047,0.7818595811573436,0.6558394085167497,0.7755136795545335,0.855311338548114,0.6732112659333357,0.8386099015569116,0.7159070811904329,0.7829211817977975,0.7027025504686129,0.8988324285610378
0.19047,0.651704451764652,0.7257796803030272,0.7118458537371549,0.7319952571330086,0.7971295998246526,0.7193117760918488,0.8704447190996424,0.9203257479995599,0.7770588621350896,0.7265382469018732
0.19047,0.7578067499822684,0.8107460473790393,0.8513355796176324,0.7380019665686721,0.769919779558233,0.8166967532182792,0.8213204274350697,0.6329494114170121,0.6577696836909545,0.752443410185456
0.19047,0.7426928721942805,0.7962953438811878,0.7683674065341731,0.7432777633304534,0.8980303510488912,0.8377280098462095,0.7198158400910148,0.6781843097035439,0.7657956708657306,0.8384089717526987
0.19047,0.7602527724840198,0.8673839707161042,0.8236175323092726,0.7535649915133046,0.7364119217814875,0.8714834899248768,0.8532131689331722,0.8001951360034906,0.6847336193318404,0.7135690377319363
